id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class
0bd38d21cdb15df1cec05bd98bfb2917,a2eccb954bb7c96597deb9874cd991df,1386,Lassa mammarenavirus,Seroprevalence - Unspecified,16.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,10,62,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Unspecified,NA,NA,62,Nigeria,Lafia,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
0bd38d21cdb15df1cec05bd98bfb2917,80ef1a4562e21c42a1fd89e64e64ef28,1386,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Serology,Occupation,Other,Significant,Not adjusted,Unspecified,Hospital based,Healthcare workers,NA,NA,NA,Nigeria,Jos; Lafia; Maiduguri,NA,Dec 12,1992,NA,Mar 03,1993,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
0bd38d21cdb15df1cec05bd98bfb2917,43312924151564392dd4c862830cfd7e,1386,Lassa mammarenavirus,Seroprevalence - IgG,12.3,0,Percentage (%),1.2,27.3,Unspecified,NA,NA,NA,NA,NA,63,552,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Occupation;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,552,Nigeria,Jos; Lafia; Maiduguri,NA,Dec 12,1992,NA,Mar 03,1993,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
62761cb33833602c1d1d4cecfdc3fea8,6d0c4bb0edd94b5eb8d8f84cd2c9fa1e,1413,Lassa mammarenavirus,Severity - case fatality rate (CFR),31,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,61,198,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,198,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
62761cb33833602c1d1d4cecfdc3fea8,70eab72a178eb0f994a789bffee11c38,1413,Lassa mammarenavirus,Severity - case fatality rate (CFR),36,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,61,170,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,170,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
62761cb33833602c1d1d4cecfdc3fea8,c77cb9109d612f1e747c9a8d7f9fd67f,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age,NA,Significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
62761cb33833602c1d1d4cecfdc3fea8,bca4795dc70543f164443f38d272c49c,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Occupation;Sex,Education;Healthcare;Livestock and animal herders;Other;Public Transport,Not significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
62761cb33833602c1d1d4cecfdc3fea8,3ea206fcef7fca75997e8977f04683ba,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age,NA,Significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
62761cb33833602c1d1d4cecfdc3fea8,19d913858f2303144a7fbba857553f14,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other;Public Transport,Not significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
62761cb33833602c1d1d4cecfdc3fea8,458af6379d9e15b05c7ccb3c7680cf5c,1413,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6.5,0,Days,NA,NA,Median,NA,NA,4,10,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,174,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
62761cb33833602c1d1d4cecfdc3fea8,31176f60fe957a8e59d8b27f5335b7fb,1413,Lassa mammarenavirus,Human delay - time in care (length of stay),10,0,Days,NA,NA,Median,NA,NA,8,13,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,101,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
62761cb33833602c1d1d4cecfdc3fea8,38c2ea5ba2d3b0ce629df8cd7ce3b659,1413,Lassa mammarenavirus,Human delay - admission to care>death,2,0,Days,NA,NA,Median,NA,NA,1,4,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,57,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
62761cb33833602c1d1d4cecfdc3fea8,9d92da80d655c5dc26ee4f145b0255c9,1413,Lassa mammarenavirus,Human delay - symptom onset>discharge/recovery,16,0,Days,NA,NA,Median,NA,NA,13,23,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,98,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
62761cb33833602c1d1d4cecfdc3fea8,5eb58842bb26e557114aaeccd166b7c0,1413,Lassa mammarenavirus,Human delay - symptom onset>death,10,0,Days,NA,NA,Median,NA,NA,7,14,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,52,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
d589f643daac36d48b664c5155dd4629,e052cbc311c0d3a40582982a03c0523c,1426,Lassa mammarenavirus,Severity - case fatality rate (CFR),60,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,24,40,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,40,Nigeria,Irrua,NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
d589f643daac36d48b664c5155dd4629,b3298d51fda96c93ed5dc1e2d20d3dea,1426,Lassa mammarenavirus,Severity - case fatality rate (CFR),81,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,54,67,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,67,Sierra Leone,Kenema,NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
d589f643daac36d48b664c5155dd4629,5d01146227c67851f49a81ae6f3b16c6,1426,Lassa mammarenavirus,Human delay - symptom onset>admission to care,9.3,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,107,Nigeria;Sierra Leone,Irrua; Kenema,NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
d2ecc47171bdd43a29fed1a9e927fe9f,0366c447f4541d800a1eed62473baa48,1433,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,Percentage (%),14.8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Unspecified,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema District; Kailahun District,NA,Jan 01,1996,NA,Dec 12,1997,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
6e33abaceb1f0f9db416faec8fee5021,312bcba1ac0b500fe8cb63a957d44b31,1444,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Other;Sex,NA,Not significant,Unspecified,Both,Hospital based,Children,0,15,373,Nigeria,Irrua; Edo State,1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
6e33abaceb1f0f9db416faec8fee5021,3bf4dc5d36a669662fc5bfaaac24ccd1,1444,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Unspecified,Both,Hospital based,Children,0,15,373,Nigeria,Irrua; Edo State,1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
6e33abaceb1f0f9db416faec8fee5021,e49d4375a10b25bdbe0b78a3c32caf84,1444,Lassa mammarenavirus,Severity - case fatality rate (CFR),13.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,3,13,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,0,15,13,Nigeria,Irrua; Edo State,1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
f14b287ccc8da2a837c4d9d3ae2b3394,d641e311d77e8df423ca8e8ce5bf6408,1447,Lassa mammarenavirus,Human delay - incubation period,10,0,Days,NA,NA,Mean,NA,NA,5,18,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
f14b287ccc8da2a837c4d9d3ae2b3394,957a352c14fe402dd538b714d6cf4d57,1447,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Unspecified,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
f14b287ccc8da2a837c4d9d3ae2b3394,665ea47c3009e30b309b6ed9a109b3d6,1447,Lassa mammarenavirus,Human delay - symptom onset>admission to care,NA,0,Days,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
f14b287ccc8da2a837c4d9d3ae2b3394,793e0b62c9910b0fa44d0bf5da325c4a,1447,Lassa mammarenavirus,Human delay - other human delay (go to section),8.2,0,Days,NA,NA,Mean,3.8,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,Admission to Care/Hospitalisation,Symptom Resolution,FALSE,FALSE,NA,Human delay
f14b287ccc8da2a837c4d9d3ae2b3394,4f9e5c105734f6a1e62c4d6fb708ecee,1447,Lassa mammarenavirus,Severity - case fatality rate (CFR),30,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,6,20,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
f14b287ccc8da2a837c4d9d3ae2b3394,cd31be258c0e4f3cbc2c43b510e03a58,1447,Lassa mammarenavirus,Human delay - time in care (length of stay),NA,0,Days,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
1ce071593b7e4f70be654803280e7dcc,5a10e80a9256e7b00e9e60c1de2e188d,2008,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,741,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,741,Kenya,Western Kenya,NA,Mar 03,1980,NA,Dec 12,1981,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
3de52119e82fafaa413c61632e4d9dfa,f5e180d8744d936252497815314e3b46,2114,Lassa mammarenavirus,Seroprevalence - Unspecified,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,159,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Contact based,Mixed groups,NA,NA,159,United Kingdom,St Thomas's Hospital; London,NA,NA,1982,NA,NA,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
cf8d3b6b0848dc23782fe6d3ca607428,5c56ab887077aa35d97b2d9c757fa61d,2133,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,Percentage (%),0.9,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Other;Region;Sex;Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Liberia,Lofa County; Montserrado County,NA,Sep 09,1980,NA,Jan 01,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
a7e1052e2dc0d9b8c39ada25b3149e5c,1411bcb3c337c61fb9e65fa4d23ed77c,2151,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Household contact,NA,Significant,Unspecified,Unspecified,Community based,Mixed groups,NA,NA,NA,Nigeria,Lassa,3,Mar,1971,NA,Mar,1971,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a7e1052e2dc0d9b8c39ada25b3149e5c,cdc6c15af03a0501f206712e27fa7825,2151,Lassa mammarenavirus,Seroprevalence - PRNT,5.8,0,Percentage (%),0,9.3,Unspecified,NA,NA,NA,NA,NA,25,434,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Occupation;Region;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,434,Nigeria,Lassa,24,Aug,1970,24,Aug,1970,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
a7e1052e2dc0d9b8c39ada25b3149e5c,4875c8c9cf0ff15a73d7b0b53f05c5d6,2151,Lassa mammarenavirus,Seroprevalence - PRNT,5.4,0,Percentage (%),0,23.5,Unspecified,NA,NA,NA,NA,NA,18,336,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Occupation;Region;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,336,Nigeria,Lassa,3,Mar,1971,NA,Mar,1971,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
15f909e56698385bcf1614c2d82d5a66,46b47b36b6312e6df12a9cf71cb7646a,2254,Lassa mammarenavirus,Seroprevalence - Unspecified,7,0,Percentage (%),3.2,16.3,Unspecified,NA,NA,NA,NA,NA,12,170,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Mixed settings,Mixed groups,NA,NA,170,Sierra Leone,Panguma; Tongo; Serabu,NA,Nov,1974,NA,Nov,1974,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c4780652cbeae3493b6a0aab6281698e,6b18609c6f7a889015675b75f76cc6a4,2293,Lassa mammarenavirus,Seroprevalence - IgG,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Other,NA,NA,200,Germany,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c4780652cbeae3493b6a0aab6281698e,4c18a289ffef3edd815aed316149c451,2293,Lassa mammarenavirus,Seroprevalence - IgG,4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,430,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c4780652cbeae3493b6a0aab6281698e,5847837e8fd799c746b22300c02160c4,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Other,NA,NA,100,Germany,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c4780652cbeae3493b6a0aab6281698e,e2684bccf67ebeab0dc688d3b9182c20,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,100,Guinea,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c4780652cbeae3493b6a0aab6281698e,489b67dd09d6ea6a93ada8911a038317,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,200,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
97c95e21d7cbccd877ea64a639fa1457,399f70f6731a6c99ac6f7d8a3af789cc,2293,Lassa mammarenavirus,Seroprevalence - IgG,18.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,40,213,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,213,Guinea,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
97c95e21d7cbccd877ea64a639fa1457,285f17866e818086a335d7134a7105f2,2293,Lassa mammarenavirus,Seroprevalence - IgG,3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,13,430,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,430,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
058191215dbb0ec7e5e8c5c9f86f6181,caf966306f4009a12bda4a2dedc47140,2567,Lassa mammarenavirus,Severity - case fatality rate (CFR),18.5,0,Percentage (%),14.9,66.7,Unspecified,NA,NA,NA,NA,NA,516,2787,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,Region;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,2787,Nigeria,NA,NA,Dec 12,2016,NA,Sep 09,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
058191215dbb0ec7e5e8c5c9f86f6181,83012067b07c41e2273f863ed0023c84,2567,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Unspecified,Unspecified,Hospital based,Persons under investigation,NA,NA,2787,Nigeria,NA,NA,Dec 12,2016,NA,Sep 09,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
c11447f7b8b2ca38bea13de8e8494d6d,6d8e362975f1f743319e20139d1289e4,2579,Lassa mammarenavirus,Severity - case fatality rate (CFR),54,0,Percentage (%),33.3,66.6,Unspecified,NA,NA,NA,NA,NA,41,76,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Age;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,15,64,76,Nigeria,Bauchi State,NA,Jan 01,2015,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
c11447f7b8b2ca38bea13de8e8494d6d,52c8b175330d8f13153ecb2d0ead7d5e,2579,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,15,64,76,Nigeria,Bauchi State,NA,Jan 01,2015,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
c11447f7b8b2ca38bea13de8e8494d6d,dc93073e544d4aa2a637f6f85c7e777b,2579,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,15,64,76,Nigeria,Bauchi State,NA,Jan 01,2015,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
3e23fca0ea0c6a79430d87644ca0cb5d,83d19c64734246d0e4754947ea2b6d78,2585,Lassa mammarenavirus,Severity - case fatality rate (CFR),17.4,0,Percentage (%),0,100,Unspecified,NA,NA,NA,NA,NA,550,3162,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,Age;Occupation;Region;Sex;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,3162,Nigeria,NA,NA,Jan 01,2018,NA,Dec 12,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
3e23fca0ea0c6a79430d87644ca0cb5d,5469ccfcf9a1587e3d9fcf1b38346f93,2585,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Sex,NA,Unspecified,Unspecified,Both,Hospital based,Persons under investigation,NA,NA,3162,Nigeria,NA,NA,Jan 01,2018,NA,Dec 12,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
